weight,age,height
61,22,170.18
86,34,160.02
59,43,167.64
61,29,180.34
54,40,162.56
58,23,149.86
78,30,167.64
64,28,165.1
72,35,167.64
47,25,157.48
83,52,160.02
48,35,157.48
45,31,162.56
54,40,154.94
50,40,154.94
61,37,162.56
65,30,162.56
58,21,172.72
61,32,162.56
61,39,170.18
61,31,162.56
58,24,170.18
68,46,160.02
61,32,167.64
57,27,162.56
50,34,160.02
63,28,162.56
49,36,157.48
63,39,172.72
52,29,162.56
99,52,165.1
45,32,157.48
50,30,157.48
68,50,160.02
90,28,170.18
61,32,160.02
53,30,149.86
52,26,162.56
72,30,172.72
65,41,167.64
70,20,175.26
61,51,157.48
70,32,175.26
71,37,165.1
54,32,170.18
47,26,165.1
54,45,160.02
58,30,162.56
53,30,154.94
45,35,154.94
54,50,162.56
50,37,162.56
74,27,170.18
48,32,160.02
54,28,165.1
61,47,172.72
45,37,162.56
63,27,157.48
60,35,167.64
74,39,162.56
58,31,167.64
68,37,172.72
63,36,170.18
90,28,170.18
50,36,154.94
72,38,172.72
54,46,165.1
62,29,167.64
61,34,177.8
51,26,165.1
74,38,170.18
54,28,162.56
61,33,170.18
54,27,162.56
55,33,167.64
54,30,165.1
63,27,160.02
47,54,154.94
58,27,162.56
52,39,170.18
53,36,175.26
65,29,165.1
58,38,167.64
56,32,160.02
58,62,147.32
77,36,170.18
90,32,170.18
58,31,165.1
54,36,162.56
60,33,165.1
56,40,162.56
74,40,167.64
55,30,162.56
49,25,157.48
63,43,165.1
63,29,162.56
61,29,160.02
61,27,
79,39,167.64
72,29,177.8
58,25,167.64
74,34,172.72
59,28,167.64
83,35,177.8
74,36,170.18
56,28,154.94
58,38,160.02
57,32,162.56
54,27,167.64
53,37,162.56
58,33,165.1
81,45,175.26
61,39,165.1
61,38,167.64
81,36,182.88
65,48,172.72
58,30,162.56
56,23,167.64
49,36,160.02
61,31,165.1
66,43,160.02
56,23,160.02
72,29,170.18
58,23,167.64
74,40,177.8
58,36,162.56
46,65,165.1
57,38,172.72
63,31,167.64
68,32,170.18
56,24,165.1
54,31,170.18
56,27,157.48
61,34,170.18
58,31,162.56
63,28,167.64
74,32,172.72
58,33,167.64
72,38,172.72
68,47,152.4
58,31,160.02
68,26,167.64
56,31,170.18
65,35,170.18
53,40,154.94
52,37,154.94
95,54,160.02
81,28,170.18
56,38,165.1
65,54,162.56
61,29,165.1
52,29,160.02
58,26,160.02
58,28,175.26
58,42,162.56
60,48,165.1
50,40,165.1
54,38,165.1
68,22,175.26
48,37,162.56
52,26,162.56
77,41,170.18
51,54,157.48
55,44,170.18
69,24,177.8
56,32,162.56
65,38,182.88
74,33,172.72
61,43,162.56
52,22,165.1
46,56,154.94
72,28,170.18
77,30,167.64
55,35,167.64
71,38,162.56
61,52,170.18
54,36,167.64
70,36,167.64
68,47,162.56
52,38,167.64
56,33,165.1
70,23,172.72
74,28,167.64
63,36,162.56
63,51,170.18
56,29,167.64
54,37,162.56
59,34,167.64
97,35,162.56
58,39,162.56
65,28,167.64
58,34,162.56
58,31,149.86
58,34,160.02
56,39,177.8
61,30,170.18
58,32,162.56
79,38,172.72
81,32,165.1
58,35,177.8
61,30,170.18
58,37,170.18
68,23,165.1
54,34,162.56
61,33,167.64
53,21,165.1
65,38,167.64
61,30,172.72
68,26,160.02
70,33,170.18
52,38,154.94
43,30,162.56
52,32,167.64
45,34,152.4
54,41,157.48
65,34,170.18
58,26,157.48
63,21,157.48
52,28,154.94
56,25,154.94
65,28,172.72
52,26,165.1
58,40,157.48
76,51,167.64
57,31,165.1
58,29,157.48
52,35,167.64
72,21,175.26
81,40,157.48
74,32,177.8
53,33,167.64
61,30,167.64
56,30,165.1
77,34,162.56
81,28,167.64
58,37,165.1
65,30,167.64
86,26,167.64
56,36,170.18
58,52,170.18
57,32,154.94
52,31,162.56
56,37,162.56
61,32,157.48
90,36,175.26
60,38,160.02
45,29,157.48
49,33,157.48
56,41,154.94
72,34,170.18
54,28,154.94
53,37,167.64
54,34,152.4
63,31,167.64
58,28,170.18
61,31,177.8
57,53,170.18
52,37,154.94
56,35,162.56
58,28,165.1
68,30,167.64
70,26,175.26
69,35,167.64
49,41,154.94
49,29,157.48
70,31,165.1
63,38,167.64
68,19,162.56
61,37,167.64
64,41,175.26
74,29,165.1
54,31,160.02
61,35,160.02
86,32,167.64
74,30,167.64
65,34,170.18
72,28,175.26
59,36,160.02
63,35,162.56
65,24,167.64
56,28,167.64
79,31,170.18
55,39,167.64
57,21,167.64
70,31,167.64
63,56,160.02
68,28,167.64
65,27,175.26
64,43,167.64
72,38,165.1
65,47,175.26
54,33,165.1
56,37,170.18
54,34,154.94
58,33,167.64
60,33,167.64
54,33,157.48
56,32,157.48
54,34,170.18
58,20,170.18
72,43,170.18
95,25,175.26
62,44,167.64
57,29,160.02
63,29,157.48
63,30,172.72
47,42,154.94
72,44,170.18
53,26,162.56
58,28,162.56
61,70,165.1
65,40,152.4
54,36,162.56
68,48,177.8
52,55,157.48
61,25,172.72
65,47,162.56
58,26,165.1
44,26,154.94
57,39,167.64
58,27,167.64
63,44,172.72
64,29,172.72
72,46,154.94
54,29,162.56
65,31,162.56
54,29,160.02
61,27,170.18
61,66,167.64
61,29,165.1
54,25,160.02
56,29,160.02
61,30,170.18
61,44,170.18
53,28,157.48
48,25,152.4
53,34,157.48
58,33,160.02
61,28,172.72
63,27,165.1
72,,167.64
68,35,167.64
52,29,160.02
58,17,175.26
54,29,165.1
70,22,180.34
81,29,170.18
74,28,165.1
79,27,170.18
108,50,177.8
69,30,170.18
65,40,157.48
68,31,172.72
74,33,167.64
63,29,170.18
58,31,154.94
70,30,172.72
60,24,170.18
61,40,
56,31,157.48
65,41,170.18
74,32,177.8
47,28,167.64
77,29,170.18
56,33,170.18
54,37,170.18
49,29,165.1
56,34,162.56
86,49,165.1
60,31,165.1
63,29,167.64
56,33,160.02
68,35,154.94
61,31,175.26
54,28,160.02
48,32,157.48
53,32,160.02
72,37,157.48
70,51,162.56
63,35,170.18
63,27,175.26
58,28,165.1
58,47,165.1
53,41,165.1
52,23,165.1
79,47,180.34
52,35,157.48
64,46,165.1
68,26,172.72
58,26,172.72
68,39,172.72
58,32,160.02
56,27,170.18
46,32,157.48
70,,165.1
54,26,162.56
79,29,165.1
72,34,170.18
56,33,167.64
62,30,170.18
63,40,167.64
70,26,172.72
65,28,170.18
56,26,165.1
58,28,170.18
68,33,167.64
59,33,162.56
63,28,162.56
52,37,
55,26,170.18
83,31,167.64
85,47,175.26
68,41,177.8
70,26,
65,54,180.34
56,48,167.64
56,31,157.48
58,35,172.72
95,27,165.1
56,34,177.8
54,29,160.02
63,36,175.26
56,37,167.64
63,34,172.72
58,35,167.64
59,25,167.64
61,29,157.48
54,47,162.56
52,34,154.94
74,36,165.1
65,31,170.18
56,30,160.02
61,30,172.72
68,30,162.56
56,33,175.26
71,30,154.94
58,29,170.18
70,33,167.64
58,33,172.72
59,41,170.18
55,63,172.72
70,33,170.18
56,26,162.56
61,36,160.02
54,43,157.48
61,24,162.56
81,39,162.56
58,46,157.48
74,31,170.18
68,29,170.18
81,61,162.56
55,33,170.18
68,42,172.72
58,48,167.64
56,34,172.72
52,49,154.94
65,25,167.64
69,27,167.64
63,32,172.72
53,32,170.18
111,44,172.72
57,20,165.1
65,31,162.56
54,46,165.1
58,28,172.72
68,31,170.18
72,39,170.18
52,27,165.1
81,23,175.26
70,29,162.56
56,32,162.56
68,29,162.56
95,29,177.8
63,33,172.72
60,34,162.56
77,25,177.8
56,30,162.56
54,26,162.56
52,26,160.02
55,30,167.64
63,28,170.18
68,42,170.18
72,58,165.1
65,46,162.56
54,31,165.1
72,42,160.02
58,29,167.64
75,35,175.26
54,34,167.64
56,31,162.56
73,34,172.72
90,39,167.64
68,35,162.56
63,29,167.64
65,28,167.64
74,33,167.64
70,33,177.8
61,19,167.64
56,28,162.56
56,32,170.18
56,30,162.56
63,51,170.18
71,30,167.64
65,49,167.64
56,27,167.64
63,33,170.18
55,32,162.56
54,47,157.48
94,29,157.48
72,25,167.64
45,41,160.02
55,26,170.18
75,27,154.94
72,35,160.02
45,31,149.86
74,38,162.56
52,22,165.1
52,32,154.94
82,59,157.48
59,37,160.02
58,39,170.18
54,30,162.56
65,50,172.72
61,38,175.26
61,30,172.72
56,27,167.64
61,25,172.72
63,37,170.18
57,29,165.1
52,19,165.1
68,,177.8
73,33,160.02
45,21,152.4
61,41,167.64
55,39,157.48
53,39,160.02
64,26,165.1
63,37,175.26
60,40,167.64
70,47,165.1
74,27,182.88
77,34,165.1
61,32,177.8
68,34,175.26
58,28,154.94
68,29,172.72
62,25,170.18
56,54,160.02
63,28,170.18
67,28,157.48
58,39,172.72
52,28,170.18
74,41,167.64
48,31,160.02
56,31,177.8
65,25,167.64
56,50,162.56
49,35,167.64
58,29,160.02
53,23,165.1
61,31,177.8
43,28,152.4
61,29,165.1
69,41,162.56
86,33,175.26
58,30,162.56
62,30,162.56
61,29,162.56
58,27,170.18
67,35,165.1
54,30,157.48
61,32,167.64
74,22,180.34
63,27,170.18
86,34,160.02
72,34,175.26
74,35,167.64
70,35,165.1
54,38,165.1
72,43,172.72
47,25,157.48
70,28,172.72
45,19,154.94
72,39,170.18
52,30,160.02
65,26,167.64
52,42,154.94
58,35,160.02
50,25,157.48
58,33,170.18
72,24,170.18
46,29,157.48
56,34,152.4
68,28,175.26
60,70,162.56
61,51,172.72
79,47,182.88
54,23,160.02
58,35,157.48
72,34,160.02
58,43,172.72
59,29,167.64
68,24,165.1
61,54,162.56
64,34,172.72
40,26,165.1
83,33,177.8
70,31,157.48
84,29,167.64
61,51,157.48
65,47,172.72
56,31,170.18
63,48,170.18
68,43,167.64
79,35,175.26
58,27,165.1
59,32,167.64
68,31,175.26
49,30,157.48
64,25,175.26
54,27,167.64
65,37,165.1
64,35,170.18
58,37,167.64
77,41,175.26
63,27,162.56
77,32,177.8
76,34,167.64
58,28,165.1
54,31,162.56
61,33,175.26
57,30,170.18
56,32,162.56
70,32,170.18
70,28,160.02
65,35,162.56
65,53,162.56
81,23,182.88
57,44,162.56
83,47,157.48
52,29,160.02
67,27,172.72
60,31,162.56
68,35,177.8
68,31,180.34
65,35,162.56
58,34,170.18
54,41,162.56
63,26,167.64
63,34,167.64
61,32,160.02
65,47,170.18
63,44,157.48
56,39,162.56
58,33,162.56
81,33,177.8
58,41,162.56
65,48,172.72
54,37,170.18
54,49,157.48
65,29,167.64
70,44,177.8
79,33,167.64
68,29,165.1
61,33,162.56
50,35,167.64
61,30,170.18
72,31,172.72
65,31,160.02
65,29,162.56
60,36,157.48
63,24,162.56
68,38,162.56
61,27,157.48
45,31,
58,30,160.02
63,32,165.1
62,24,172.72
63,31,170.18
61,31,162.56
52,33,165.1
56,36,160.02
58,,160.02
65,40,157.48
72,28,157.48
68,27,165.1
63,32,187.96
47,37,157.48
65,34,160.02
68,37,172.72
51,25,162.56
55,37,154.94
61,36,162.56
58,28,167.64
65,29,167.64
54,28,162.56
60,36,172.72
81,26,167.64
81,37,167.64
58,30,167.64
63,32,154.94
57,41,162.56
55,26,170.18
70,36,172.72
54,37,154.94
54,27,165.1
71,41,170.18
52,40,172.72
79,25,170.18
63,29,167.64
63,53,170.18
65,31,160.02
56,26,167.64
117,39,167.64
88,36,172.72
68,29,170.18
49,24,167.64
70,32,165.1
61,33,167.64
54,25,162.56
56,32,165.1
54,27,170.18
63,41,165.1
72,27,165.1
65,53,167.64
68,30,167.64
56,36,170.18
58,34,165.1
56,25,167.64
72,28,177.8
74,34,170.18
62,49,170.18
58,28,167.64
55,45,167.64
72,36,182.88
63,43,157.48
126,51,177.8
58,34,165.1
61,24,162.56
61,46,172.72
64,30,154.94
58,34,152.4
63,26,162.56
57,36,162.56
58,29,170.18
61,34,172.72
74,55,170.18
63,32,172.72
70,27,180.34
45,29,157.48
53,32,157.48
56,38,167.64
54,32,170.18
63,23,170.18
58,29,157.48
62,29,170.18
58,26,170.18
54,36,162.56
56,40,172.72
57,30,165.1
68,50,165.1
52,30,157.48
61,31,160.02
54,23,167.64
72,30,175.26
63,27,170.18
61,22,177.8
58,27,175.26
53,30,162.56
63,36,165.1
68,32,177.8
56,34,160.02
63,62,165.1
63,30,170.18
83,42,152.4
58,32,162.56
54,36,165.1
61,29,172.72
65,46,162.56
61,35,175.26
72,35,167.64
68,31,172.72
49,30,157.48
66,31,172.72
48,26,160.02
77,33,170.18
65,31,172.72
56,29,160.02
61,36,162.56
74,40,170.18
54,35,162.56
65,54,170.18
58,30,167.64
56,32,165.1
72,38,170.18
53,41,165.1
58,31,165.1
90,38,165.1
65,44,170.18
52,50,162.56
63,33,170.18
66,35,172.72
68,30,170.18
68,35,162.56
44,32,
65,31,160.02
58,34,160.02
74,36,172.72
54,28,162.56
77,29,162.56
63,39,160.02
92,41,175.26
54,40,162.56
63,27,170.18
56,27,157.48
61,46,165.1
58,35,172.72
57,33,154.94
49,35,152.4
63,26,165.1
49,36,165.1
53,41,160.02
70,30,175.26
52,30,157.48
63,30,165.1
77,34,177.8
60,51,160.02
56,27,170.18
65,47,160.02
56,41,154.94
45,30,162.56
61,30,172.72
45,32,152.4
58,29,172.72
53,22,160.02
53,44,162.56
49,37,167.64
63,36,172.72
70,32,167.64
67,28,160.02
59,25,172.72
57,30,167.64
74,26,175.26
53,32,152.4
70,34,172.72
56,38,167.64
58,35,170.18
77,35,152.4
58,33,167.64
68,33,170.18
68,33,170.18
63,53,167.64
58,28,157.48
58,28,170.18
56,48,162.56
68,30,167.64
54,38,157.48
54,31,162.56
54,22,165.1
61,33,170.18
54,19,172.72
63,29,154.94
72,36,154.94
80,30,175.26
61,50,165.1
61,39,165.1
53,30,160.02
55,26,170.18
72,31,165.1
72,34,165.1
83,28,167.64
58,39,175.26
65,28,165.1
70,50,165.1
68,28,160.02
54,47,162.56
55,54,167.64
56,34,160.02
52,31,162.56
52,29,160.02
58,34,165.1
70,49,172.72
77,35,177.8
58,33,167.64
54,29,154.94
95,24,175.26
53,53,162.56
83,45,180.34
72,33,175.26
56,39,154.94
58,34,167.64
65,41,167.64
72,42,180.34
58,36,160.02
50,33,154.94
77,26,165.1
65,25,167.64
47,36,160.02
70,30,165.1
49,39,160.02
56,39,157.48
52,30,152.4
68,22,170.18
67,24,167.64
72,36,165.1
56,28,162.56
65,23,170.18
58,24,167.64
67,37,157.48
63,38,167.64
63,36,170.18
61,32,175.26
52,30,162.56
65,28,154.94
68,42,160.02
58,28,172.72
54,38,162.56
70,35,167.64
56,30,165.1
65,37,170.18
63,38,172.72
52,38,162.56
58,33,167.64
61,29,175.26
54,31,160.02
56,32,165.1
61,31,154.94
68,26,160.02
77,27,175.26
120,50,170.18
74,32,162.56
56,29,162.56
51,29,157.48
68,29,175.26
51,34,162.56
53,27,167.64
74,23,157.48
63,39,165.1
56,29,160.02
65,28,
52,36,160.02
70,27,180.34
61,55,167.64
54,40,165.1
62,31,165.1
58,32,167.64
42,30,144.78
63,32,165.1
56,26,165.1
44,31,160.02
61,33,172.72
90,45,162.56
52,31,162.56
56,31,157.48
56,36,165.1
45,33,157.48
50,42,154.94
54,27,167.64
77,45,172.72
63,38,162.56
54,30,162.56
68,33,167.64
68,34,172.72
63,31,167.64
56,31,175.26
61,30,170.18
43,29,152.4
68,34,177.8
68,24,185.42
53,30,160.02
62,40,157.48
58,32,162.56
74,33,175.26
56,55,172.72
61,54,167.64
49,18,152.4
63,31,170.18
56,29,167.64
56,27,167.64
47,32,152.4
54,27,167.64
72,35,165.1
72,29,160.02
97,35,157.48
70,22,180.34
63,37,167.64
81,21,172.72
72,31,175.26
54,36,167.64
74,33,170.18
70,32,170.18
65,27,170.18
62,27,167.64
54,28,160.02
54,27,157.48
54,37,165.1
54,29,162.56
54,64,157.48
58,30,165.1
73,53,162.56
68,33,160.02
113,27,165.1
55,29,165.1
55,32,165.1
61,34,170.18
58,29,170.18
56,29,167.64
90,49,182.88
61,46,172.72
52,35,170.18
58,27,165.1
74,32,172.72
99,34,170.18
72,31,185.42
65,27,157.48
68,28,167.64
61,28,172.72
74,27,175.26
61,36,165.1
70,45,182.88
52,28,157.48
63,39,167.64
72,39,167.64
57,28,154.94
63,41,165.1
58,31,170.18
58,25,165.1
63,25,172.72
68,26,175.26
58,41,162.56
68,35,154.94
58,42,160.02
43,48,157.48
57,28,165.1
61,37,170.18
70,28,167.64
58,29,172.72
68,51,165.1
59,42,154.94
61,33,167.64
64,35,177.8
49,33,154.94
63,41,167.64
61,27,172.72
54,38,165.1
45,30,160.02
56,40,160.02
57,30,152.4
56,29,167.64
72,32,175.26
62,40,165.1
47,29,154.94
61,31,170.18
65,23,167.64
70,33,162.56
54,35,162.56
61,29,154.94
68,31,157.48
54,34,154.94
61,36,170.18
81,33,172.72
79,28,172.72
52,29,160.02
63,25,172.72
55,31,160.02
74,40,170.18
54,31,170.18
58,34,160.02
56,26,167.64
53,26,160.02
56,34,157.48
58,30,167.64
54,33,154.94
58,29,175.26
88,54,167.64
54,24,165.1
61,28,172.72
54,33,172.72
64,30,167.64
65,28,167.64
49,31,157.48
56,29,157.48
45,26,167.64
56,44,170.18
48,40,160.02
63,57,172.72
56,33,160.02
61,35,167.64
58,22,167.64
65,54,167.64
63,29,172.72
58,26,157.48
54,30,160.02
68,24,167.64
58,26,157.48
49,31,160.02
56,30,165.1
56,27,162.56
48,53,160.02
65,31,162.56
62,47,160.02
52,28,165.1
55,27,170.18
67,45,180.34
49,34,160.02
65,49,167.64
54,25,162.56
83,27,170.18
61,33,167.64
76,30,172.72
68,37,165.1
58,47,165.1
56,63,162.56
61,48,172.72
47,34,152.4
49,20,172.72
58,36,170.18
58,33,167.64
63,28,157.48
56,28,170.18
61,31,170.18
55,29,162.56
63,38,170.18
72,35,160.02
52,31,162.56
63,27,162.56
71,33,167.64
80,26,177.8
49,34,160.02
63,31,170.18
61,36,172.72
56,32,157.48
61,27,167.64
54,34,162.56
68,44,170.18
72,35,177.8
51,38,167.64
58,35,172.72
61,29,165.1
64,54,160.02
52,50,162.56
53,27,157.48
58,30,162.56
77,35,165.1
43,22,154.94
54,37,162.56
58,29,175.26
63,39,177.8
78,38,172.72
61,29,162.56
61,29,165.1
59,40,160.02
58,37,160.02
58,29,172.72
59,39,160.02
67,24,167.64
86,44,160.02
47,31,154.94
58,35,162.56
56,26,160.02
52,40,154.94
61,29,157.48
56,47,167.64
75,34,172.72
68,31,167.64
52,28,165.1
58,38,177.8
74,22,180.34
56,29,172.72
86,32,175.26
63,31,170.18
47,27,157.48
60,28,162.56
61,33,157.48
88,24,162.56
90,36,165.1
65,38,165.1
54,33,170.18
52,28,160.02
61,34,160.02
61,36,170.18
58,30,180.34
56,30,160.02
54,34,154.94
61,31,167.64
61,33,167.64
56,29,160.02
68,34,154.94
52,29,160.02
45,35,160.02
63,26,172.72
61,18,165.1
58,37,167.64
79,44,170.18
65,54,180.34
60,28,170.18
68,38,167.64
56,30,170.18
63,31,170.18
54,28,175.26
57,32,165.1
54,30,170.18
49,27,162.56
45,32,149.86
55,31,157.48
67,29,160.02
70,47,165.1
47,30,152.4
61,33,162.56
56,28,154.94
66,40,180.34
72,21,177.8
50,36,165.1
64,22,177.8
93,34,170.18
56,38,167.64
54,27,154.94
63,,170.18
62,48,167.64
58,36,170.18
56,30,175.26
61,36,165.1
62,41,162.56
52,28,152.4
56,33,162.56
86,29,167.64
52,32,162.56
86,28,165.1
52,30,162.56
74,29,175.26
53,32,165.1
58,33,160.02
68,36,157.48
58,37,165.1
63,28,170.18
61,33,167.64
58,28,162.56
43,31,157.48
61,27,167.64
77,32,175.26
49,27,157.48
58,54,167.64
63,32,182.88
71,44,172.72
65,32,162.56
58,27,175.26
54,37,157.48
58,27,162.56
65,29,162.56
68,27,177.8
55,25,162.56
63,22,157.48
58,26,170.18
74,28,170.18
79,39,177.8
58,27,160.02
55,33,162.56
52,37,160.02
52,33,160.02
77,31,162.56
58,28,152.4
65,32,162.56
77,27,170.18
61,37,170.18
59,41,165.1
79,33,157.48
57,31,175.26
58,31,165.1
74,33,157.48
66,62,167.64
63,31,167.64
63,29,162.56
68,26,170.18
58,34,162.56
58,31,157.48
65,44,170.18
52,24,160.02
65,28,167.64
58,31,170.18
117,47,172.72
60,29,160.02
79,30,175.26
54,33,165.1
77,51,172.72
65,24,170.18
60,30,162.56
74,37,165.1
61,40,157.48
61,30,160.02
79,43,175.26
72,40,175.26
47,31,152.4
81,25,172.72
47,36,160.02
61,45,167.64
63,28,175.26
58,31,162.56
52,27,157.48
68,31,165.1
86,33,185.42
50,33,170.18
49,21,167.64
81,29,152.4
52,29,167.64
58,25,160.02
61,32,172.72
74,34,162.56
77,27,162.56
58,32,165.1
79,30,170.18
58,52,157.48
65,26,167.64
63,32,165.1
72,32,157.48
72,26,167.64
55,26,170.18
52,25,170.18
65,28,162.56
77,28,170.18
65,29,175.26
63,31,165.1
54,29,160.02
61,32,170.18
67,24,172.72
58,27,172.72
52,32,162.56
74,46,165.1
60,53,170.18
58,26,157.48
72,35,167.64
54,29,165.1
58,32,177.8
62,35,160.02
54,31,160.02
70,34,172.72
70,33,177.8
81,30,162.56
68,35,167.64
64,53,170.18
70,31,175.26
61,29,175.26
69,49,165.1
58,37,160.02
65,30,175.26
72,34,170.18
43,28,154.94
60,28,172.72
58,28,165.1
70,30,170.18
54,33,162.56
49,49,157.48
68,38,172.72
72,28,167.64
63,33,167.64
79,24,165.1
56,53,157.48
65,34,160.02
56,28,170.18
58,60,175.26
62,48,170.18
63,30,172.72
61,31,165.1
74,40,167.64
76,29,167.64
65,34,172.72
67,34,177.8
61,34,170.18
56,31,167.64
49,21,
63,31,162.56
55,35,162.56
59,50,160.02
62,51,160.02
87,29,170.18
56,33,167.64
68,34,165.1
49,52,162.56
56,37,165.1
68,27,162.56
72,36,170.18
68,30,175.26
68,36,175.26
72,39,175.26
49,20,160.02
61,30,165.1
56,44,170.18
99,30,172.72
63,33,167.64
57,54,160.02
64,,172.72
63,31,170.18
65,37,162.56
65,26,172.72
63,30,165.1
74,32,177.8
61,33,167.64
61,25,167.64
58,42,175.26
58,21,154.94
66,37,157.48
59,34,167.64
54,33,160.02
72,32,157.48
69,43,177.8
60,37,177.8
85,39,160.02
56,33,165.1
54,35,165.1
48,40,152.4
68,33,167.64
58,29,167.64
68,39,157.48
63,26,152.4
63,32,175.26
70,34,167.64
58,31,147.32
47,28,162.56
65,29,180.34
58,54,167.64
61,52,152.4
52,24,160.02
55,26,170.18
58,28,160.02
46,48,152.4
63,33,154.94
58,44,172.72
56,27,160.02
63,27,165.1
56,40,165.1
60,38,165.1
58,34,170.18
49,24,167.64
65,46,167.64
54,32,162.56
49,28,165.1
58,33,157.48
61,34,165.1
108,28,170.18
70,35,190.5
62,29,167.64
61,36,177.8
68,24,167.64
60,37,160.02
70,28,170.18
68,37,170.18
58,30,160.02
58,27,162.56
61,,170.18
68,37,170.18
63,31,170.18
63,36,162.56
56,32,160.02
49,29,154.94
49,24,167.64
48,36,157.48
56,38,175.26
43,28,160.02
73,47,167.64
47,32,165.1
58,30,167.64
72,54,177.8
55,35,162.56
60,30,162.56
58,24,180.34
58,36,162.56
63,33,175.26
58,31,165.1
73,55,180.34
61,41,160.02
53,55,170.18
69,36,177.8
63,31,177.8
63,23,172.72
52,32,170.18
65,33,172.72
81,32,182.88
58,31,162.56
54,31,152.4
63,28,165.1
51,42,160.02
53,42,154.94
55,29,160.02
61,30,177.8
56,35,167.64
53,28,162.56
49,22,160.02
61,27,167.64
63,36,165.1
72,30,175.26
58,25,170.18
63,38,182.88
58,34,172.72
45,35,157.48
52,39,172.72
63,33,170.18
77,25,170.18
65,38,162.56
65,36,167.64
56,29,167.64
54,31,162.56
58,30,170.18
56,29,165.1
89,47,170.18
61,32,162.56
57,32,157.48
57,29,170.18
68,41,175.26
58,28,157.48
54,34,167.64
83,36,172.72
54,24,160.02
55,27,167.64
79,51,162.56
